Loan_ID,Account_Number,Origination_Date,First_Payment_Date,Maturity_Date,Original_Amount,Current_Balance,Interest_Rate,Original_Term_Months,Remaining_Term_Months,Monthly_Payment,Loan_Purpose,Origination_Channel,Grade,Sub_Grade,Internal_Risk_Rating,Loan_Status,Days_Past_Due,DPD_Bucket,Times_30_DPD,Times_60_DPD,Times_90_DPD,Max_DPD_Ever,Months_Since_Last_Delinq,FICO_Origination,FICO_Current,FICO_Delta,Application_Score,Behavioral_Score,PD_Model_Score,LGD_Estimate,Expected_Loss,Annual_Income,Monthly_Income,Monthly_Debt_Payments,DTI_Front,DTI_Back,Income_Verification,Employment_Status,Employment_Length_Years,Employer_Name,Job_Title,Housing_Status,Monthly_Housing_Payment,Co_Borrower_Flag,Borrower_State,Borrower_City,Borrower_Zip,Open_Credit_Lines,Total_Credit_Lines,Revolving_Balance,Revolving_Utilization_Pct,Total_Revolving_Limit,Inquiries_Last_6Mo,Derogatory_Marks,Public_Records,Collections_12Mo,Earliest_Credit_Line,Credit_History_Months,Bankruptcy_Flag,Total_Payments_Made,Total_Principal_Paid,Total_Interest_Paid,Last_Payment_Date,Last_Payment_Amount,Next_Payment_Due,Payment_Method,Autopay_Enrolled,Origination_Fee_Pct,Origination_Fee_Amount,Late_Fees_Charged,NSF_Fees,Total_Fees,Recoveries,Net_Loss,Hardship_Flag,Modification_Flag,Forbearance_Flag,TDR_Flag,Months_On_Book,Seasoning_Bucket,Pool_ID,Servicer_ID,Investor_Code,Vintage_Year,Vintage_Quarter,Cutoff_Date,Reporting_Date
USL0000037,ACCT5271541,08/29/2023,09/01/2023,07/28/2029,36200,28934.86,9.84,72,55,667.72,Major Purchase,Broker,B,B1,2,Current,0,Current,0,0,0,0,2.0,696,721,25,645,589.0,0.0315,0.402,366.4,20000.0,1666.67,2885.28,40.1,65.0,Verified,Employed,10,Retail,Nurse,Other,2949.8,0,OK,OK City,67402,18,38,7577.47,22.4,33827.99,0,1,0,2,10/25/1999,307,0,17,7265.14,4086.1,01/02/2025,638.99,03/01/2025,Auto-Pay,1,5.0,1810.0,0.0,25,1835.0,0.0,0.0,0,0,0,0,17,13-24,POOL-2023-D,SVC001,INV_D,2023,2023Q3,01/31/2025,02/01/2025
USL0000038,ACCT1442578,08/13/2022,09/01/2022,07/12/2028,37400,24154.17,8.66,72,42,667.86,Major Purchase,Call Center,A,A5,1,Current,0,Current,0,0,0,0,,653,658,5,710,747.0,0.0147,0.408,144.87,88029.97,7335.83,1136.73,9.1,15.5,Not Verified,Employed,23,Education,Director,Mortgage,2383.12,0,MO,MO City,16762,18,30,1720.26,39.0,4410.92,2,0,0,0,01/06/2002,280,0,30,13245.83,6789.97,11/18/2024,785.36,03/01/2025,Mobile App,1,6.0,2244.0,0.0,0,2244.0,0.0,0.0,0,0,0,0,30,25-36,POOL-2022-A,SVC001,INV_C,2022,2022Q3,01/31/2025,02/01/2025
USL0000039,ACCT7374077,04/23/2019,05/01/2019,03/27/2024,26900,4035.0,23.55,60,0,766.85,Home Improvement,Call Center,E,E2,5,Current,0,Current,0,0,0,0,,605,615,10,540,527.0,0.1288,0.476,247.38,50323.96,4193.66,2855.74,18.3,65.0,Source Verified,Employed,7,JPMorgan Chase,Technician,Other,3039.36,1,NY,Albany,61210,10,22,13292.65,73.0,18209.11,7,0,0,1,05/07/2003,264,0,60,22865.0,23146.0,12/03/2024,647.42,03/01/2025,Online Portal,1,1.0,269.0,0.0,0,269.0,0.0,0.0,0,0,0,0,70,49+,POOL-2019-C,SVC003,INV_C,2019,2019Q2,01/31/2025,02/01/2025
USL0000040,ACCT5700195,03/09/2021,04/01/2021,02/16/2025,10400,1744.17,24.53,48,1,342.11,Education,Partner,E,E2,5,Current,0,Current,0,0,0,0,,616,596,-20,564,643.0,0.123,0.405,86.89,32134.09,2677.84,959.78,12.8,35.8,Source Verified,Other,12,JPMorgan Chase,Driver,Mortgage,2250.18,0,KY,KY City,61410,17,27,1687.47,42.1,4008.24,5,0,0,0,12/20/1994,366,0,47,8655.83,7423.34,11/03/2024,398.0,03/01/2025,Check,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,47,37-48,POOL-2021-D,SVC002,INV_B,2021,2021Q1,01/31/2025,02/01/2025
USL0000041,ACCT6589065,02/01/2021,03/01/2021,12/27/2027,23900,12291.43,24.55,84,36,598.09,Credit Card Refinance,Direct Mail,E,E2,5,Current,0,Current,0,0,0,0,12.0,567,538,-29,557,559.0,0.1359,0.231,385.86,30615.98,2551.33,2491.91,23.4,65.0,Verified,Employed,22,Apple,Sales Rep,Mortgage,3276.71,0,OR,OR City,35886,26,37,47296.6,62.2,76039.55,6,2,0,0,06/15/2005,239,0,48,11608.57,17099.75,12/02/2024,702.01,03/01/2025,ACH,0,1.0,239.0,0.0,0,239.0,0.0,0.0,0,0,0,0,48,37-48,POOL-2021-B,SVC003,INV_D,2021,2021Q1,01/31/2025,02/01/2025
USL0000042,ACCT2316299,11/24/2020,12/01/2020,10/24/2026,34900,13887.29,7.19,72,21,598.2,Other,Online,A,A5,1,Current,0,Current,0,0,0,0,32.0,670,690,20,677,673.0,0.0049,0.268,18.24,62109.79,5175.82,1594.8,11.6,30.8,Verified,Retired,14,Education,Administrator,Mortgage,2712.5,1,NY,New York,88732,25,43,809.71,41.1,1970.1,2,1,0,2,10/23/2002,271,0,51,21012.71,9495.49,12/22/2024,561.58,03/01/2025,Auto-Pay,1,4.0,1396.0,0.0,0,1396.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-C,SVC002,INV_D,2020,2020Q4,01/31/2025,02/01/2025
USL0000043,ACCT5823705,06/11/2020,07/01/2020,05/21/2024,23700,3555.0,11.02,48,0,612.77,Home Improvement,Online,B,B5,2,Current,0,Current,0,0,0,0,26.0,649,661,12,665,671.0,0.0336,0.343,40.97,40152.69,3346.06,3105.58,18.3,65.0,Source Verified,Other,24,Government,Teacher,Rent,2286.16,1,MO,MO City,10098,25,35,4034.18,53.2,7583.05,2,1,0,1,12/12/2004,245,0,48,20145.0,9267.96,12/19/2024,613.31,03/01/2025,ACH,1,2.0,474.0,0.0,0,474.0,0.0,0.0,0,0,0,0,56,49+,POOL-2020-A,SVC003,RETAINED,2020,2020Q2,01/31/2025,02/01/2025
USL0000044,ACCT3789878,09/01/2024,10/01/2024,07/27/2031,24700,23450.3,18.53,84,79,526.84,Auto Repair,Direct Mail,D,D1,4,Current,0,Current,0,0,0,0,,603,596,-7,601,,0.0925,0.385,835.12,127006.87,10583.91,1932.94,5.0,18.3,Verified,Employed,18,Retail,Manager,Rent,1702.29,0,AL,AL City,76171,30,46,1196.27,72.1,1659.18,2,0,0,0,06/01/2008,202,0,5,1249.7,1384.5,12/20/2024,514.36,03/01/2025,ACH,0,4.0,988.0,0.0,0,988.0,0.0,0.0,0,0,0,0,5,0-12,POOL-2024-D,SVC003,INV_A,2024,2024Q3,01/31/2025,02/01/2025
USL0000045,ACCT5398819,04/04/2020,05/01/2020,03/25/2022,31700,4755.0,9.81,24,0,1460.02,Auto Repair,Branch,B,B1,2,Current,0,Current,0,0,0,0,,677,689,12,655,670.0,0.0228,0.471,51.06,40687.1,3390.59,3175.55,43.1,65.0,Verified,Employed,1,Military,Coordinator,Rent,1165.92,0,IL,Naperville,57101,11,23,11684.36,36.1,32366.65,2,0,0,2,10/29/2001,283,0,24,26945.0,8095.48,11/20/2024,1183.84,03/01/2025,Online Portal,0,5.0,1585.0,0.0,0,1585.0,0.0,0.0,0,0,0,0,58,49+,POOL-2020-D,SVC001,INV_A,2020,2020Q2,01/31/2025,02/01/2025
USL0000046,ACCT2836726,01/18/2023,02/01/2023,01/07/2025,13800,2070.0,11.06,24,0,643.57,Business,Mobile App,B,B2,2,Current,0,Current,0,0,0,0,,669,697,28,640,668.0,0.0332,0.348,23.92,34873.01,2906.08,1517.81,22.1,52.2,Verified,Self-Employed,0,Healthcare,Nurse,Own,0.0,0,WA,WA City,52695,3,11,10292.01,57.9,17775.49,1,0,0,2,03/11/1990,424,0,24,11730.0,3715.68,11/28/2024,745.6,03/01/2025,Mobile App,0,5.0,690.0,0.0,0,690.0,0.0,0.0,0,0,0,0,24,13-24,POOL-2023-C,SVC002,RETAINED,2023,2023Q1,01/31/2025,02/01/2025
USL0000047,ACCT4551583,02/12/2024,03/01/2024,01/27/2027,20200,14953.61,10.05,36,25,652.27,Education,Call Center,B,B3,2,Current,0,Current,0,0,0,0,,698,665,-33,658,698.0,0.0566,0.467,395.26,143975.31,11997.94,2121.98,5.4,17.7,Source Verified,Self-Employed,7,Retail,Analyst,Rent,1383.4,0,OR,OR City,87377,10,16,15775.09,52.5,30047.79,0,0,0,0,01/13/1991,414,0,11,5246.39,1928.58,12/17/2024,635.6,03/01/2025,Mobile App,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,11,0-12,POOL-2024-D,SVC003,INV_D,2024,2024Q1,01/31/2025,02/01/2025
USL0000048,ACCT5289647,02/04/2019,03/01/2019,01/03/2025,11900,1785.0,5.68,72,0,195.42,Debt Consolidation,Branch,A,A1,1,Current,0,Current,0,0,0,0,,671,684,13,731,701.0,0.0101,0.384,6.92,163209.03,13600.75,2303.83,1.4,16.9,Source Verified,Employed,14,Military,Specialist,Own,0.0,0,FL,Orlando,66606,18,23,11627.29,69.3,16778.2,0,0,0,0,06/01/2016,105,0,72,10115.0,3955.24,11/18/2024,172.47,03/01/2025,Auto-Pay,0,2.0,238.0,0.0,25,263.0,0.0,0.0,0,0,0,0,72,49+,POOL-2019-C,SVC001,INV_D,2019,2019Q1,01/31/2025,02/01/2025
USL0000049,ACCT9932625,10/28/2021,11/01/2021,10/02/2026,28100,19699.3,19.42,60,21,735.44,Other,Online,D,D2,4,60 DPD,60,60 DPD,3,2,2,180,,605,569,-36,637,628.0,0.096,0.418,790.49,80058.35,6671.53,1830.82,11.0,27.4,Verified,Self-Employed,15,Alphabet,Manager,Mortgage,2657.14,1,MD,MD City,49961,23,32,9786.51,42.7,22919.23,1,0,0,2,06/04/2016,105,0,36,8400.7,18075.14,01/26/2025,692.98,,Mobile App,0,4.0,1124.0,72.85,0,1196.85,0.0,0.0,0,0,0,0,39,37-48,POOL-2021-B,SVC003,RETAINED,2021,2021Q4,01/31/2025,02/01/2025
USL0000050,ACCT7687763,04/16/2022,05/01/2022,03/31/2025,12800,2524.44,5.67,36,2,387.49,Business,Mobile App,A,A2,1,Current,0,Current,0,0,0,0,,669,693,24,736,757.0,0.001,0.463,1.17,50207.19,4183.93,760.31,9.3,18.2,Verified,Employed,13,Technology,Analyst,Mortgage,1986.47,0,MD,MD City,79871,13,17,6574.96,35.6,18468.99,0,0,0,0,06/30/1996,348,0,34,10275.56,2899.1,01/09/2025,422.86,03/01/2025,ACH,1,6.0,768.0,0.0,0,768.0,0.0,0.0,0,0,0,0,34,25-36,POOL-2022-D,SVC003,RETAINED,2022,2022Q2,01/31/2025,02/01/2025
USL0000051,ACCT3202765,10/02/2022,11/01/2022,09/16/2025,21200,7184.44,6.22,36,8,647.06,Auto Repair,Partner,A,A3,1,Current,0,Current,0,0,0,0,45.0,712,710,-2,726,758.0,0.001,0.463,3.33,81661.35,6805.11,1272.87,9.5,18.7,Not Verified,Employed,0,Education,Analyst,Mortgage,3118.84,0,LA,LA City,94357,28,30,13095.69,54.3,24117.29,3,2,0,0,08/22/2009,188,0,28,14015.56,4102.12,10/13/2024,657.9,03/01/2025,Mobile App,1,1.5,318.0,0.0,0,318.0,0.0,0.0,1,0,0,0,28,25-36,POOL-2022-C,SVC002,INV_A,2022,2022Q4,01/31/2025,02/01/2025
USL0000052,ACCT7836953,08/08/2024,09/01/2024,07/03/2031,49800,47280.36,10.81,84,79,847.73,Business,Partner,B,B2,2,Current,0,Current,0,0,0,0,49.0,693,687,-6,656,,0.0307,0.369,535.61,105296.42,8774.7,2990.19,9.7,34.1,Verified,Self-Employed,17,UnitedHealth,Administrator,Mortgage,2986.75,0,NC,Raleigh,42446,27,45,4462.66,54.4,8203.42,3,1,0,0,06/25/1993,384,0,5,2519.64,1719.01,10/07/2024,786.39,03/01/2025,Auto-Pay,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,5,0-12,POOL-2024-A,SVC003,INV_B,2024,2024Q3,01/31/2025,02/01/2025
USL0000053,ACCT5515791,11/29/2024,12/01/2024,11/08/2028,16100,15529.79,6.08,48,46,378.7,Auto Repair,Mobile App,A,A3,1,Current,0,Current,0,0,0,0,,714,703,-11,712,,0.0121,0.405,76.1,123437.34,10286.44,1311.83,3.7,12.8,Source Verified,Other,8,Retail,Manager,Mortgage,3157.93,0,WA,WA City,33871,18,27,6222.12,24.8,25089.19,4,0,0,0,12/15/2001,281,0,2,570.21,187.19,12/27/2024,397.77,03/01/2025,ACH,1,3.0,483.0,0.0,0,483.0,0.0,0.0,0,0,0,0,2,0-12,POOL-2024-D,SVC002,RETAINED,2024,2024Q4,01/31/2025,02/01/2025
USL0000054,ACCT3093504,11/17/2021,12/01/2021,11/01/2024,21100,14423.37,22.21,36,0,808.11,Credit Card Refinance,Call Center,E,E2,5,30 DPD,30,30 DPD,4,4,0,240,,587,594,7,539,481.0,0.1129,0.293,477.12,25824.78,2152.06,2704.55,37.6,65.0,Verified,Employed,14,Military,Nurse,Mortgage,1563.87,1,LA,LA City,38893,19,33,595.67,61.9,962.31,8,0,0,0,09/01/1995,358,0,33,6676.63,19991.0,11/26/2024,682.2,,Auto-Pay,0,2.0,422.0,129.48,0,551.48,0.0,0.0,0,0,0,0,39,37-48,POOL-2021-C,SVC001,INV_D,2021,2021Q4,01/31/2025,02/01/2025
USL0000055,ACCT7520261,04/09/2019,05/01/2019,03/29/2021,18400,12525.51,12.55,24,0,870.89,Moving/Relocation,Direct Mail,B,B2,2,90 DPD,90,90 DPD,2,1,0,60,,660,689,29,655,650.0,0.0313,0.283,110.95,134666.18,11222.18,2250.07,7.8,20.1,Not Verified,Employed,18,Construction,Director,Mortgage,1161.46,0,NC,Durham,80285,4,7,9570.61,43.7,21900.71,3,0,0,0,05/02/2014,130,0,21,5874.49,12414.2,01/04/2025,758.21,,Online Portal,1,0.0,0.0,31.22,0,31.22,0.0,0.0,1,1,0,0,70,49+,POOL-2019-C,SVC002,INV_A,2019,2019Q2,01/31/2025,02/01/2025
USL0000056,ACCT6135985,08/19/2021,09/01/2021,08/09/2023,33400,5010.0,5.9,24,0,1478.8,Home Improvement,Branch,A,A2,1,Current,0,Current,0,0,0,0,,698,680,-18,692,701.0,0.0083,0.466,19.38,194597.42,16216.45,3013.0,9.1,18.6,Verified,Retired,6,Education,Administrator,Other,3132.38,1,MD,MD City,15713,13,15,15144.7,35.8,42303.63,3,0,0,0,11/08/1992,392,0,24,28390.0,7101.2,12/10/2024,1237.16,03/01/2025,Online Portal,0,6.0,2004.0,0.0,0,2004.0,0.0,0.0,0,0,0,0,42,37-48,POOL-2021-C,SVC002,INV_D,2021,2021Q3,01/31/2025,02/01/2025
USL0000057,ACCT2425643,08/12/2022,09/01/2022,08/01/2024,23600,3540.0,13.5,24,0,1127.54,Vacation,Branch,C,C1,3,Current,0,Current,0,0,0,0,,618,617,-1,654,664.0,0.0782,0.287,79.45,146866.45,12238.87,1513.95,9.2,12.4,Not Verified,Self-Employed,5,Microsoft,Director,Mortgage,2549.78,0,TN,TN City,56648,15,23,75.42,47.9,157.45,6,2,0,0,08/03/2013,140,0,24,20060.0,7000.96,01/20/2025,1001.34,03/01/2025,ACH,0,1.5,354.0,0.0,0,354.0,0.0,0.0,0,0,0,0,30,25-36,POOL-2022-D,SVC001,RETAINED,2022,2022Q3,01/31/2025,02/01/2025
USL0000058,ACCT3885670,07/18/2022,08/01/2022,07/02/2025,28700,8370.83,10.94,36,6,938.79,Business,Branch,B,B2,2,Current,0,Current,0,0,0,0,,707,717,10,678,673.0,0.0365,0.521,159.18,73336.14,6111.34,3063.92,15.4,50.1,Source Verified,Employed,10,CVS Health,Driver,Rent,2540.42,0,MD,MD City,19882,10,26,11591.28,73.7,15727.65,1,0,0,0,04/24/2008,204,0,30,20329.17,7834.53,11/17/2024,1012.94,03/01/2025,Auto-Pay,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,30,25-36,POOL-2022-C,SVC003,INV_D,2022,2022Q3,01/31/2025,02/01/2025
USL0000059,ACCT6664930,05/02/2023,06/01/2023,04/16/2026,35300,17797.08,17.02,36,15,1258.89,Auto Repair,Call Center,C,C5,3,Current,0,Current,0,0,0,0,,678,682,4,635,623.0,0.0704,0.405,507.43,61280.58,5106.72,2912.06,24.7,57.0,Not Verified,Self-Employed,7,Self-Employed,Nurse,Mortgage,2402.02,1,PA,Allentown,49843,11,20,29559.5,64.2,46042.83,8,0,0,0,09/24/2002,272,0,21,17502.92,8933.77,10/12/2024,1137.94,03/01/2025,Mobile App,0,5.0,1765.0,0.0,0,1765.0,0.0,0.0,0,1,0,0,21,13-24,POOL-2023-C,SVC001,INV_B,2023,2023Q2,01/31/2025,02/01/2025
USL0000060,ACCT6816118,08/12/2022,09/01/2022,07/06/2029,13500,9401.79,7.13,84,54,204.61,Business,Partner,A,A3,1,Current,0,Current,0,0,0,0,38.0,714,703,-11,708,755.0,0.0043,0.344,13.91,49937.19,4161.43,1743.6,4.9,41.9,Not Verified,Employed,26,Walmart,Specialist,Other,2362.75,0,CO,CO City,36361,29,41,6060.62,36.6,16559.07,1,3,0,3,10/04/2015,113,0,30,4098.21,2040.09,10/22/2024,192.0,03/01/2025,Online Portal,0,5.0,675.0,0.0,0,675.0,0.0,0.0,0,0,0,0,30,25-36,POOL-2022-B,SVC001,INV_D,2022,2022Q3,01/31/2025,02/01/2025
USL0000061,ACCT8553322,07/08/2022,08/01/2022,06/27/2024,13600,2040.0,16.75,24,0,670.78,Debt Consolidation,Branch,C,C4,3,Current,0,Current,0,0,0,0,,624,598,-26,628,647.0,0.0527,0.566,60.85,85321.2,7110.1,1060.26,9.4,14.9,Not Verified,Retired,7,Healthcare,Driver,Mortgage,2463.53,0,CA,San Diego,26915,20,32,3763.5,43.8,8592.47,2,0,0,0,08/30/2007,212,0,24,11560.0,4538.72,01/20/2025,719.21,03/01/2025,Online Portal,1,4.0,544.0,0.0,0,544.0,0.0,0.0,0,0,0,0,31,25-36,POOL-2022-A,SVC002,INV_A,2022,2022Q3,01/31/2025,02/01/2025
USL0000062,ACCT5600414,04/20/2023,05/01/2023,03/14/2030,19500,15356.25,5.06,84,63,276.16,Wedding,Broker,A,A1,1,Current,0,Current,0,0,0,0,,722,716,-6,709,726.0,0.0095,0.464,67.69,96302.68,8025.22,1564.54,3.4,19.5,Not Verified,Employed,20,Amazon,Administrator,Rent,1056.58,1,NY,New York,54917,5,16,3256.57,50.1,6500.14,3,0,0,0,03/11/1996,351,0,21,4143.75,1655.61,11/07/2024,327.88,03/01/2025,Online Portal,1,5.0,975.0,0.0,0,975.0,0.0,0.0,0,1,0,0,21,13-24,POOL-2023-C,SVC003,INV_C,2023,2023Q2,01/31/2025,02/01/2025
USL0000063,ACCT3787045,08/25/2021,09/01/2021,08/09/2024,26600,3990.0,15.13,36,0,923.79,Home Improvement,Call Center,C,C2,3,Current,0,Current,1,0,0,30,,683,666,-17,617,647.0,0.0622,0.397,98.53,147335.89,12277.99,1585.0,7.5,12.9,Verified,Self-Employed,15,Self-Employed,Administrator,Mortgage,692.63,0,MI,Ann Arbor,42193,26,39,728.01,69.5,1047.5,2,0,0,1,12/12/2010,172,0,36,22610.0,10646.44,10/05/2024,920.68,03/01/2025,Check,1,6.0,1596.0,27.71,0,1623.71,0.0,0.0,0,0,0,0,41,37-48,POOL-2021-B,SVC003,INV_B,2021,2021Q3,01/31/2025,02/01/2025
USL0000064,ACCT9105808,02/02/2024,03/01/2024,01/01/2030,14100,12102.5,14.8,72,60,296.62,Other,Branch,C,C2,3,Current,0,Current,0,0,0,0,15.0,670,642,-28,607,652.0,0.0738,0.378,337.62,72118.49,6009.87,587.74,4.9,9.8,Not Verified,Employed,27,Apple,Teacher,Rent,814.79,1,OR,OR City,13704,9,18,8731.1,60.9,14336.78,2,1,0,0,04/01/1997,338,0,12,1997.5,1561.94,10/23/2024,294.31,03/01/2025,Check,0,2.0,282.0,0.0,0,282.0,0.0,0.0,0,0,0,0,12,0-12,POOL-2024-B,SVC002,RETAINED,2024,2024Q1,01/31/2025,02/01/2025
USL0000065,ACCT9102260,01/04/2024,02/01/2024,12/14/2027,26700,20553.44,6.0,48,35,627.05,Wedding,Partner,A,A2,1,Current,0,Current,0,0,0,0,,699,673,-26,728,756.0,0.0056,0.335,38.56,52023.45,4335.29,2132.39,14.5,49.2,Not Verified,Employed,2,Self-Employed,Associate,Own,0.0,1,WA,WA City,59195,4,16,2476.46,53.6,4620.26,0,0,0,0,05/13/2018,81,0,13,6146.56,2005.09,01/14/2025,674.57,03/01/2025,ACH,0,6.0,1602.0,0.0,50,1652.0,0.0,0.0,0,0,0,0,13,13-24,POOL-2024-A,SVC002,RETAINED,2024,2024Q1,01/31/2025,02/01/2025
USL0000066,ACCT6345711,05/22/2020,06/01/2020,05/07/2023,50700,7605.0,24.71,36,0,2008.06,Wedding,Direct Mail,E,E2,5,Current,0,Current,0,0,0,0,,591,577,-14,564,544.0,0.1202,0.368,336.4,115693.19,9641.1,3248.39,20.8,33.7,Verified,Employed,20,Government,Associate,Own,0.0,0,CA,Sacramento,30066,29,47,6229.92,100.0,6229.92,9,0,0,0,06/05/2003,263,0,36,43095.0,29195.16,12/15/2024,2123.39,03/01/2025,Auto-Pay,0,2.0,1014.0,0.0,0,1014.0,0.0,0.0,0,0,0,0,57,49+,POOL-2020-C,SVC002,RETAINED,2020,2020Q2,01/31/2025,02/01/2025
USL0000067,ACCT5258279,05/03/2024,06/01/2024,04/23/2026,29200,19892.5,7.98,24,15,1320.37,Home Improvement,Call Center,A,A5,1,Current,0,Current,0,0,0,0,,784,827,43,690,696.0,0.0159,0.389,123.04,74470.76,6205.9,2045.82,21.3,33.0,Not Verified,Retired,7,Amazon,Supervisor,Mortgage,3424.38,0,NJ,NJ City,56744,14,32,1269.79,53.5,2373.44,0,0,0,0,07/25/2004,249,0,9,9307.5,2575.83,11/12/2024,1582.51,03/01/2025,Auto-Pay,0,5.0,1460.0,0.0,0,1460.0,0.0,0.0,0,1,0,0,9,0-12,POOL-2024-D,SVC002,RETAINED,2024,2024Q2,01/31/2025,02/01/2025
USL0000068,ACCT6653593,08/10/2024,09/01/2024,07/20/2028,17600,16108.32,6.08,48,43,413.98,Moving/Relocation,Call Center,A,A3,1,60 DPD,60,60 DPD,4,4,3,270,,673,723,50,704,,0.0103,0.275,45.63,56800.71,4733.39,2622.85,8.7,55.4,Verified,Employed,15,Technology,Supervisor,Rent,1330.48,0,IL,Naperville,23481,22,26,41647.43,57.0,73065.67,0,0,0,0,11/26/2018,75,0,4,1491.68,164.24,11/19/2024,401.02,,ACH,1,4.0,704.0,72.98,0,776.98,0.0,0.0,0,0,0,0,5,0-12,POOL-2024-B,SVC001,RETAINED,2024,2024Q3,01/31/2025,02/01/2025
USL0000069,ACCT2529153,05/27/2023,06/01/2023,04/25/2029,44800,34222.22,14.65,72,52,938.8,Moving/Relocation,Branch,C,C2,3,Current,0,Current,0,0,0,0,15.0,649,641,-8,595,584.0,0.0538,0.271,498.95,26232.5,2186.04,3141.52,42.9,65.0,Not Verified,Employed,15,Education,Manager,Rent,2044.45,0,MA,MA City,70040,13,22,4626.21,78.2,5915.87,4,1,0,0,08/22/2017,90,0,20,10577.78,8198.22,12/12/2024,918.26,03/01/2025,Auto-Pay,1,1.5,672.0,0.0,0,672.0,0.0,0.0,1,0,0,0,20,13-24,POOL-2023-C,SVC001,RETAINED,2023,2023Q2,01/31/2025,02/01/2025
USL0000070,ACCT8675205,11/21/2020,12/01/2020,11/11/2022,44200,6630.0,5.56,24,0,1950.22,Debt Consolidation,Direct Mail,A,A1,1,Current,0,Current,0,0,0,0,,734,735,1,683,699.0,0.0135,0.522,46.72,31523.98,2627.0,2925.33,74.2,65.0,Not Verified,Employed,14,Self-Employed,Specialist,Mortgage,1792.66,0,NC,Raleigh,79959,4,9,10707.6,24.1,44429.88,3,0,0,0,10/22/2001,283,0,24,37570.0,9235.28,12/24/2024,2206.78,03/01/2025,Online Portal,0,2.0,884.0,0.0,0,884.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-D,SVC002,INV_C,2020,2020Q4,01/31/2025,02/01/2025
USL0000071,ACCT6150016,04/05/2024,05/01/2024,03/26/2026,21100,13627.08,24.64,24,14,1122.33,Medical Expenses,Branch,E,E1,5,Current,0,Current,0,0,0,0,20.0,550,559,9,558,560.0,0.105,0.492,703.97,50846.15,4237.18,1453.63,26.5,34.3,Not Verified,Employed,13,Walmart,Consultant,Mortgage,3309.82,0,NY,Albany,40061,26,44,2537.32,88.0,2883.32,1,3,0,0,12/24/2018,74,0,10,7472.92,3750.38,01/30/2025,1136.32,03/01/2025,Mobile App,1,5.0,1055.0,0.0,0,1055.0,0.0,0.0,0,0,0,0,10,0-12,POOL-2024-D,SVC002,RETAINED,2024,2024Q2,01/31/2025,02/01/2025
USL0000072,ACCT9391021,04/25/2019,05/01/2019,04/14/2021,5200,780.0,13.57,24,0,248.61,Medical Expenses,Mobile App,B,B4,2,Current,0,Current,0,0,0,0,,675,702,27,686,681.0,0.0405,0.308,9.73,35598.08,2966.51,912.87,8.4,30.8,Source Verified,Employed,6,JPMorgan Chase,Manager,Rent,3409.74,0,WA,WA City,26392,26,32,6849.17,43.2,15854.56,2,0,0,2,04/21/2008,204,0,24,4420.0,1546.64,12/19/2024,265.86,03/01/2025,ACH,1,5.0,260.0,0.0,0,260.0,0.0,0.0,0,0,0,0,70,49+,POOL-2019-A,SVC002,INV_B,2019,2019Q2,01/31/2025,02/01/2025
USL0000073,ACCT3066728,11/11/2020,12/01/2020,10/27/2023,51600,7740.0,12.15,36,0,1717.56,Major Purchase,Direct Mail,B,B4,2,Current,0,Current,0,0,0,0,,666,667,1,642,651.0,0.0275,0.394,83.86,66090.68,5507.56,3473.54,31.2,63.1,Verified,Other,5,Government,Nurse,Rent,2476.66,1,MI,Grand Rapids,67302,17,28,8425.97,77.5,10872.22,0,0,1,0,07/01/1991,408,0,36,43860.0,17972.16,01/24/2025,1522.22,03/01/2025,Check,1,5.0,2580.0,0.0,0,2580.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-D,SVC001,INV_D,2020,2020Q4,01/31/2025,02/01/2025
USL0000074,ACCT4796814,11/12/2019,12/01/2019,10/11/2025,16600,4253.75,21.59,72,9,413.06,Other,Online,D,D3,4,Current,0,Current,2,0,0,60,,613,606,-7,621,613.0,0.0962,0.297,121.54,96959.01,8079.92,1365.24,5.1,16.9,Verified,Employed,8,Technology,Technician,Other,2923.54,0,NJ,NJ City,94748,10,22,11681.47,78.5,14880.85,1,0,0,0,09/01/1998,321,0,63,12346.25,13676.53,01/03/2025,440.75,03/01/2025,Auto-Pay,0,0.0,0.0,53.01,25,78.01,0.0,0.0,0,0,0,0,63,49+,POOL-2019-C,SVC001,INV_C,2019,2019Q4,01/31/2025,02/01/2025
